X,Y,Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Anttype,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng,pcd_sector,geo_code
557308.6966,264149.7626,T-Mobile,96273,TL5719264194,15,GSM,1800,SECTOR,25,32,,52.253036,0.303124,CB250,12
558285.7985,266824.055,Vodafone,4206,TL5816966868,17,GSM,900,Macro,25.1,32,,52.276779,0.318679,CB250,12
558285.7985,266824.055,Vodafone,4206,TL5816966868,17,GSM,900,Macro,25.1,32,,52.276779,0.318679,CB250,12
558285.7985,266824.055,Vodafone,4206,TL5816966868,17,GSM,900,Macro,25.1,32,,52.276779,0.318679,CB250,12
557326.6551,264145.7695,Vodafone,5427,TL5721064190,17.85,GSM,900,Macro,21,32,,52.252995,0.303385,CB250,12
552206.0201,260095.3514,O2,9912,TL5209060140,16.5,GSM,900,Sectored,24,32,,52.218047,0.226609,CB259,12
556973.6112,260116.2323,O2,9913,TL5685760161,31.5,GSM,900,Sectored,24.3,32,,52.216898,0.296348,CB259,12
548815.6379,265605.9893,Orange,CAM0054,TL4870065650,15,GSM,1800,SECTOR,27.8,32,,52.268479,0.179444,CB259,12
545835.2591,266656.1059,Orange,CAM0108,TL4572066700,25,GSM,1800,SECTOR,26.7,32,,52.278711,0.136254,CB259,12
545832.2649,266665.0335,Three,CB0337,TL4571766709,19.95,UMTS,2100,Sectored,25.75,,65,52.278792,0.136214,CB259,12
554748.3358,260032.3019,Three,CB0345,TL5463260077,15.5,UMTS,2100,Sectored,17.79,,65,52.216773,0.263764,CB259,12
548914.6311,265767.9229,Three,CB0347,TL4879965812,38.65,UMTS,2100,Sectored,18.7,,65,52.269907,0.180965,CB259,12
554748.3358,260032.3019,T-Mobile,91765,TL5463260077,16,GSM,1800,SECTOR,26,32,,52.216773,0.263764,CB259,12
554748.3358,260032.3019,T-Mobile,91765,TL5463260077,16,GSM,1800,SECTOR,26,32,,52.216773,0.263764,CB259,12
554748.3358,260032.3019,T-Mobile,91765,TL5463260077,16,GSM,1800,SECTOR,26,32,,52.216773,0.263764,CB259,12
545835.2591,266656.1059,T-Mobile,91774,TL4572066700,20.6,GSM,1800,SECTOR,30,32,,52.278711,0.136254,CB259,12
545835.2591,266656.1059,T-Mobile,91774,TL4572066700,20.6,GSM,1800,SECTOR,30,32,,52.278711,0.136254,CB259,12
545835.2591,266656.1059,T-Mobile,91774,TL4572066700,20.6,GSM,1800,SECTOR,30,32,,52.278711,0.136254,CB259,12
548914.6311,265767.9229,T-Mobile,91775,TL4879965812,16,GSM,1800,SECTOR,30,32,,52.269907,0.180965,CB259,12
548914.6311,265767.9229,T-Mobile,91775,TL4879965812,16,GSM,1800,SECTOR,27,32,,52.269907,0.180965,CB259,12
548914.6311,265767.9229,T-Mobile,91775,TL4879965812,16,GSM,1800,SECTOR,30,32,,52.269907,0.180965,CB259,12
557009.6341,260140.3058,Vodafone,627,TL5689360185,40,GSM,900,Macro,27,32,,52.217104,0.296886,CB259,12
557009.6341,260140.3058,Vodafone,627,TL5689360185,40,GSM,900,Macro,27,32,,52.217104,0.296886,CB259,12
557009.6341,260140.3058,Vodafone,627,TL5689360185,40,GSM,900,Macro,27,32,,52.217104,0.296886,CB259,12
548648.6323,267841.2284,Vodafone,36465,TL4853367885,8,UMTS,2100,Macro,27,,65,52.288605,0.177983,CB259,12
548648.6323,267841.2284,Vodafone,36465,TL4853367885,8,UMTS,2100,Macro,27,,65,52.288605,0.177983,CB259,12
542014.7308,262655.6725,O2,2035,TL4190062700,16.5,GSM,900,Sectored,24,32,,52.243769,0.078611,CB3 0,12
542408.8114,259326.2019,O2,4788,TL4229459371,15,GSM,900,Sectored,24,32,,52.213754,0.082978,CB3 0,12
543364.8894,259140.1783,O2,38041,TL4325059185,11.39,GSM,900,Sectored,-21.6,32,,52.211835,0.096883,CB3 0,12
542014.7308,262655.6725,O2,2035,TL4190062700,16.5,UMTS,2100,Sectored,28.7,,65,52.243769,0.078611,CB3 0,12
542408.8114,259326.2019,O2,4788,TL4229459371,15,UMTS,2100,Sectored,28.76,,65,52.213754,0.082978,CB3 0,12
543364.8894,259140.1783,O2,38041,TL4325059185,11.5,UMTS,2100,Sectored,29,,65,52.211835,0.096883,CB3 0,12
541164.6648,262125.5946,Orange,CAM0037,TL4105062170,24,GSM,1800,SECTOR,26.8,32,,52.239225,0.065948,CB3 0,12
541164.6648,262125.5946,Orange,CAM0037,TL4105062170,24,UMTS,2100,SECTOR,27.9,,65,52.239225,0.065948,CB3 0,12
543494.9641,260555.4021,Orange,CAM0048,TL4338060600,24.5,GSM,1800,SECTOR,26.8,32,,52.224516,0.099385,CB3 0,12
543494.9641,260555.4021,Orange,CAM0048,TL4338060600,24.5,UMTS,2100,SECTOR,28,,65,52.224516,0.099385,CB3 0,12
542804.8621,261375.4726,Orange,CAM0091,TL4269061420,16,UMTS,2100,SECTOR,29.6,,65,52.232063,0.089635,CB3 0,12
544205.0274,259515.2802,Orange,CAM7029,TL4409059560,7.5,GSM,1800,SECTOR,24.2,32,,52.214986,0.10933,CB3 0,12
543594.9387,259115.2287,Orange,CAM7030,TL4348059160,6.8,GSM,1800,OMNI,22.2,32,,52.211551,0.100237,CB3 0,12
543594.9387,259115.2287,Orange,CAM7030,TL4348059160,6.8,UMTS,2100,MICROCELL,18.1,,65,52.211551,0.100237,CB3 0,12
544415.0374,259185.2532,Orange,CAM7031,TL4430059230,6.8,GSM,1800,OMNI,22,32,,52.211966,0.112261,CB3 0,12
543064.903,259205.1919,Orange,CAM7039,TL4295059250,6.8,GSM,1800,OMNI,22.3,32,,52.212497,0.092523,CB3 0,12
543064.903,259205.1919,Orange,CAM7039,TL4295059250,6.8,UMTS,2100,MICROCELL,18.2,,65,52.212497,0.092523,CB3 0,12
543374.9302,259145.255,Three,CB0102,TL4326059190,10,UMTS,2100,Sectored,26.26,,65,52.211878,0.097032,CB3 0,12
541339.6446,261757.4989,Three,CB0247,TL4122561802,20.3,UMTS,2100,Sectored,18.7,,65,52.235873,0.068355,CB3 0,12
542242.7593,259392.2214,Three,CB0306,TL4212859437,12.85,UMTS,2100,Sectored,25.85,,65,52.21439,0.080577,CB3 0,12
542794.8539,261376.5196,Three,CB0340,TL4268061421,13.35,UMTS,2100,Sectored,17.89,,65,52.232075,0.089489,CB3 0,12
543624.9716,260647.4354,T-Mobile,39814,TL4351060692,15.7,GSM,1800,SECTOR,26,32,,52.225309,0.101326,CB3 0,12
543624.9716,260647.4354,T-Mobile,39814,TL4351060692,15.7,GSM,1800,SECTOR,26,32,,52.225309,0.101326,CB3 0,12
543624.9716,260647.4354,T-Mobile,39814,TL4351060692,15.7,GSM,1800,SECTOR,26,32,,52.225309,0.101326,CB3 0,12
542242.7593,259392.2214,T-Mobile,69935,TL4212859437,13.5,GSM,1800,SECTOR,28,32,,52.21439,0.080577,CB3 0,12
542242.7593,259392.2214,T-Mobile,69935,TL4212859437,13.5,GSM,1800,SECTOR,28,32,,52.21439,0.080577,CB3 0,12
542242.7593,259392.2214,T-Mobile,69935,TL4212859437,13.5,GSM,1800,SECTOR,28,32,,52.21439,0.080577,CB3 0,12
543632.9553,259115.2175,T-Mobile,78345,TL4351859160,7,GSM,1800,SECTOR,19,32,,52.211541,0.100793,CB3 0,12
543632.9553,259115.2175,T-Mobile,78345,TL4351859160,7,GSM,1800,SECTOR,19,32,,52.211541,0.100793,CB3 0,12
543632.9553,259115.2175,T-Mobile,78345,TL4351859160,7,GSM,1800,SECTOR,19,32,,52.211541,0.100793,CB3 0,12
542794.8539,261376.5196,T-Mobile,91767,TL4268061421,16.5,GSM,1800,SECTOR,26,32,,52.232075,0.089489,CB3 0,12
542794.8539,261376.5196,T-Mobile,91767,TL4268061421,16.5,GSM,1800,SECTOR,26,32,,52.232075,0.089489,CB3 0,12
542794.8539,261376.5196,T-Mobile,91767,TL4268061421,16.5,GSM,1800,SECTOR,26,32,,52.232075,0.089489,CB3 0,12
542242.7593,259392.2214,T-Mobile,69935,TL4212859437,13.5,UMTS,2100,SECTOR,20,,65,52.21439,0.080577,CB3 0,12
542242.7593,259392.2214,T-Mobile,69935,TL4212859437,13.5,UMTS,2100,SECTOR,19,,65,52.21439,0.080577,CB3 0,12
542242.7593,259392.2214,T-Mobile,69935,TL4212859437,13.5,UMTS,2100,SECTOR,20,,65,52.21439,0.080577,CB3 0,12
543632.9553,259115.2175,T-Mobile,78345,TL4351859160,7,UMTS,2100,SECTOR,-30,,65,52.211541,0.100793,CB3 0,12
543632.9553,259115.2175,T-Mobile,78345,TL4351859160,7,UMTS,2100,SECTOR,-30,,65,52.211541,0.100793,CB3 0,12
543632.9553,259115.2175,T-Mobile,78345,TL4351859160,7,UMTS,2100,SECTOR,20,,65,52.211541,0.100793,CB3 0,12
542794.8539,261376.5196,T-Mobile,91767,TL4268061421,14,UMTS,2100,SECTOR,19,,65,52.232075,0.089489,CB3 0,12
542794.8539,261376.5196,T-Mobile,91767,TL4268061421,14,UMTS,2100,SECTOR,18,,65,52.232075,0.089489,CB3 0,12
542794.8539,261376.5196,T-Mobile,91767,TL4268061421,14,UMTS,2100,SECTOR,19,,65,52.232075,0.089489,CB3 0,12
541114.6129,262155.5551,Vodafone,7669,TL4100062200,19,GSM,900,Macro,24.7,32,,52.239507,0.065228,CB3 0,12
541114.6129,262155.5551,Vodafone,7669,TL4100062200,19,GSM,900,Macro,24.7,32,,52.239507,0.065228,CB3 0,12
541114.6129,262155.5551,Vodafone,7669,TL4100062200,19,GSM,900,Macro,24.7,32,,52.239507,0.065228,CB3 0,12
541114.6129,262155.5551,Vodafone,7669,TL4100062200,19,UMTS,2100,Macro,28.5,,65,52.239507,0.065228,CB3 0,12
541114.6129,262155.5551,Vodafone,7669,TL4100062200,19,UMTS,2100,Macro,28.5,,65,52.239507,0.065228,CB3 0,12
541114.6129,262155.5551,Vodafone,7669,TL4100062200,19,UMTS,2100,Macro,28.5,,65,52.239507,0.065228,CB3 0,12
543525.9119,260775.3475,Vodafone,34946,TL4341160820,14,UMTS,2100,Macro,29,,65,52.226484,0.099931,CB3 0,12
543525.9119,260775.3475,Vodafone,34946,TL4341160820,14,UMTS,2100,Macro,29,,65,52.226484,0.099931,CB3 0,12
543525.9119,260775.3475,Vodafone,34946,TL4341160820,14,UMTS,2100,Macro,29,,65,52.226484,0.099931,CB3 0,12
542279.7982,259345.2017,Vodafone,36476,TL4216559390,15,UMTS,2100,Macro,28,,65,52.213958,0.081099,CB3 0,12
542279.7982,259345.2017,Vodafone,36476,TL4216559390,15,UMTS,2100,Macro,28,,65,52.213958,0.081099,CB3 0,12
542279.7982,259345.2017,Vodafone,36476,TL4216559390,15,UMTS,2100,Macro,28,,65,52.213958,0.081099,CB3 0,12
543364.8894,259140.1783,Vodafone,78919,TL4325059185,12.9,UMTS,2100,Macro,28.1,,65,52.211835,0.096883,CB3 0,12
543364.8894,259140.1783,Vodafone,78919,TL4325059185,12.9,UMTS,2100,Macro,28.1,,65,52.211835,0.096883,CB3 0,12
543364.8894,259140.1783,Vodafone,78919,TL4325059185,12.9,UMTS,2100,Macro,28.1,,65,52.211835,0.096883,CB3 0,12
543277.8842,257587.0791,O2,10920,TL4316357632,16.5,GSM,900,Sectored,18.39,32,,52.197904,0.094954,CB3 9,12
543277.8842,257587.0791,O2,10920,TL4316357632,16.5,UMTS,2100,Sectored,27.88,,65,52.197904,0.094954,CB3 9,12
544080.0132,258331.1379,O2,44528,TL4396558376,24.04,UMTS,2100,Sectored,27.5,,65,52.20438,0.106998,CB3 9,12
544094.9942,258145.137,Orange,CAM7033,TL4398058190,6.8,GSM,1800,MICROCELL,16.3,32,,52.202705,0.107138,CB3 9,12
544094.9942,258145.137,Orange,CAM7033,TL4398058190,6.8,UMTS,2100,MICROCELL,18.2,,65,52.202705,0.107138,CB3 9,12
544235.0322,257845.0121,Orange,CAM7035,TL4412057890,5.1,GSM,1800,SECTOR,24,32,,52.199972,0.109058,CB3 9,12
543634.9263,257525.0622,Orange,CAM7036,TL4352057570,6.8,GSM,1800,OMNI,22,32,,52.197254,0.100148,CB3 9,12
543634.9263,257525.0622,Orange,CAM7036,TL4352057570,6.8,UMTS,2100,MICROCELL,17.9,,65,52.197254,0.100148,CB3 9,12
543210.8804,257707.0214,Three,CB0353,TL4309657752,15.5,UMTS,2100,Sectored,17.99,,65,52.198999,0.094025,CB3 9,12
544114.9883,258337.1634,T-Mobile,69753,TL4400058382,5,GSM,1800,SECTOR,0,32,,52.204425,0.107512,CB3 9,12
544086.0251,257816.0805,T-Mobile,78346,TL4397157861,2.5,GSM,1800,SECTOR,0,32,,52.199751,0.106867,CB3 9,12
543210.8804,257707.0214,T-Mobile,91722,TL4309657752,16,GSM,1800,SECTOR,27,32,,52.198999,0.094025,CB3 9,12
543210.8804,257707.0214,T-Mobile,91722,TL4309657752,16,GSM,1800,SECTOR,27,32,,52.198999,0.094025,CB3 9,12
543210.8804,257707.0214,T-Mobile,91722,TL4309657752,16,GSM,1800,SECTOR,27,32,,52.198999,0.094025,CB3 9,12
543210.8804,257707.0214,T-Mobile,91722,TL4309657752,16,UMTS,2100,SECTOR,18,,65,52.198999,0.094025,CB3 9,12
543210.8804,257707.0214,T-Mobile,91722,TL4309657752,16,UMTS,2100,SECTOR,18,,65,52.198999,0.094025,CB3 9,12
543210.8804,257707.0214,T-Mobile,91722,TL4309657752,16,UMTS,2100,SECTOR,18,,65,52.198999,0.094025,CB3 9,12
543214.9049,257705.0228,Vodafone,628,TL4310057750,15,GSM,900,Macro,25.6,32,,52.19898,0.094083,CB3 9,12
543214.9049,257705.0228,Vodafone,628,TL4310057750,15,GSM,900,Macro,25.6,32,,52.19898,0.094083,CB3 9,12
543214.9049,257705.0228,Vodafone,628,TL4310057750,15,GSM,900,Macro,25.6,32,,52.19898,0.094083,CB3 9,12
543214.9049,257705.0228,Vodafone,628,TL4310057750,15,UMTS,2100,Macro,28.9,,65,52.19898,0.094083,CB3 9,12
543214.9049,257705.0228,Vodafone,628,TL4310057750,15,UMTS,2100,Macro,28.9,,65,52.19898,0.094083,CB3 9,12
543214.9049,257705.0228,Vodafone,628,TL4310057750,15,UMTS,2100,Macro,28.9,,65,52.19898,0.094083,CB3 9,12
544672.053,257782.0585,Vodafone,36552,TL4455757827,12.3,UMTS,2100,Macro,28.2,,65,52.199292,0.115421,CB3 9,12
544672.053,257782.0585,Vodafone,36552,TL4455757827,12.3,UMTS,2100,Macro,28.2,,65,52.199292,0.115421,CB3 9,12
544672.053,257782.0585,Vodafone,36552,TL4455757827,12.3,UMTS,2100,Macro,28.2,,65,52.199292,0.115421,CB3 9,12
547235.406,261565.4502,O2,11317,TL4712061610,24.2,GSM,900,Sectored,24,32,,52.232604,0.154544,CB4 0,12
547235.406,261565.4502,O2,11317,TL4712061610,24.2,UMTS,900,Sectored,26,32,,52.232604,0.154544,CB4 0,12
547235.406,261565.4502,O2,11317,TL4712061610,24.2,GSM,1800,Sectored,27.5,32,,52.232604,0.154544,CB4 0,12
547235.406,261565.4502,O2,11317,TL4712061610,24.2,UMTS,2100,Sectored,27.94,,65,52.232604,0.154544,CB4 0,12
547235.406,261565.4502,Orange,CAM0092,TL4712061610,27.5,GSM,1800,SECTOR,27.8,32,,52.232604,0.154544,CB4 0,12
547235.406,261565.4502,Orange,CAM0092,TL4712061610,27.5,UMTS,2100,SECTOR,27.6,,65,52.232604,0.154544,CB4 0,12
547065.382,261355.4772,Orange,CAM7047,TL4695061400,6.8,GSM,1800,OMNI,22.4,32,,52.230763,0.151965,CB4 0,12
547244.3964,261566.4967,Three,CB0379,TL4712961611,31.6,UMTS,2100,Sectored,25.75,,65,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,T-Mobile,68315,TL4712961611,31.6,GSM,1800,SECTOR,25,32,,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,T-Mobile,68315,TL4712961611,31.6,GSM,1800,SECTOR,25,32,,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,T-Mobile,68315,TL4712961611,31.6,GSM,1800,SECTOR,25,32,,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,Vodafone,31752,TL4712961611,16,GSM,900,Macro,24.8,32,,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,Vodafone,31752,TL4712961611,16,GSM,900,Macro,24.8,32,,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,Vodafone,31752,TL4712961611,16,GSM,900,Macro,24.8,32,,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,Vodafone,31752,TL4712961611,16,UMTS,2100,Macro,28.6,,65,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,Vodafone,31752,TL4712961611,16,UMTS,2100,Macro,28.9,,65,52.232611,0.154676,CB4 0,12
547244.3964,261566.4967,Vodafone,31752,TL4712961611,16,UMTS,2100,Macro,28.6,,65,52.232611,0.154676,CB4 0,12
546095.2569,259265.2277,O2,11318,TL4598059310,23,GSM,900,Sectored,20.5,32,,52.212242,0.136869,CB4 1,12
546095.2569,259265.2277,O2,11318,TL4598059310,23,UMTS,900,Sectored,26,32,,52.212242,0.136869,CB4 1,12
546095.2569,259265.2277,O2,11318,TL4598059310,23,UMTS,2100,Sectored,29.33,,65,52.212242,0.136869,CB4 1,12
546715.3601,261005.38,O2,44586,TL4660061050,13.69,UMTS,2100,Microcell,26.39,,65,52.227711,0.146692,CB4 1,12
546035.2668,259245.2048,Orange,CAM0090,TL4592059290,21,GSM,1800,SECTOR,30.4,32,,52.212078,0.135983,CB4 1,12
546035.2668,259245.2048,Orange,CAM0090,TL4592059290,21,UMTS,2100,SECTOR,28.1,,65,52.212078,0.135983,CB4 1,12
545885.1998,259595.2985,Orange,CAM7012,TL4577059640,3.2,GSM,1800,MICROCELL,17.5,32,,52.215263,0.133939,CB4 1,12
545405.1531,259435.2636,Orange,CAM7114,TL4529059480,10.5,GSM,1800,SECTOR,20.5,32,,52.213952,0.126849,CB4 1,12
545405.1531,259435.2636,Orange,CAM7114,TL4529059480,10.5,UMTS,2100,SECTOR,22.4,,65,52.213952,0.126849,CB4 1,12
546095.246,259270.2362,Three,CB0383,TL4598059315,25,UMTS,2100,Sectored,26.26,,65,52.212287,0.136871,CB4 1,12
545265.1739,259655.2184,Three,CB0391,TL4515059700,16.3,UMTS,2100,Sectored,18.7,,65,52.215965,0.124896,CB4 1,12
546042.2804,259246.1907,T-Mobile,68001,TL4592759291,21,GSM,1800,SECTOR,27,32,,52.212085,0.136086,CB4 1,12
546042.2804,259246.1907,T-Mobile,68001,TL4592759291,21,GSM,1800,SECTOR,27,32,,52.212085,0.136086,CB4 1,12
546042.2804,259246.1907,T-Mobile,68001,TL4592759291,21,GSM,1800,SECTOR,27,32,,52.212085,0.136086,CB4 1,12
545265.1739,259655.2184,T-Mobile,94745,TL4515059700,22.15,GSM,1800,SECTOR,25,32,,52.215965,0.124896,CB4 1,12
545265.1739,259655.2184,T-Mobile,94745,TL4515059700,22.15,GSM,1800,SECTOR,25,32,,52.215965,0.124896,CB4 1,12
545265.1739,259655.2184,T-Mobile,94745,TL4515059700,22.15,GSM,1800,SECTOR,25,32,,52.215965,0.124896,CB4 1,12
545265.1739,259655.2184,T-Mobile,94745,TL4515059700,22.15,UMTS,2100,SECTOR,18,,65,52.215965,0.124896,CB4 1,12
545265.1739,259655.2184,T-Mobile,94745,TL4515059700,22.15,UMTS,2100,SECTOR,18,,65,52.215965,0.124896,CB4 1,12
545265.1739,259655.2184,T-Mobile,94745,TL4515059700,22.15,UMTS,2100,SECTOR,18,,65,52.215965,0.124896,CB4 1,12
546713.3188,260977.381,Vodafone,3306,TL4659861022,12.7,GSM,900,Macro,27.3,32,,52.22746,0.14665,CB4 1,12
546713.3188,260977.381,Vodafone,3306,TL4659861022,12.7,GSM,900,Macro,27.3,32,,52.22746,0.14665,CB4 1,12
546713.3188,260977.381,Vodafone,3306,TL4659861022,12.7,GSM,900,Macro,27.3,32,,52.22746,0.14665,CB4 1,12
546713.3188,260977.381,Vodafone,3306,TL4659861022,12.7,UMTS,2100,Macro,28.1,,65,52.22746,0.14665,CB4 1,12
546713.3188,260977.381,Vodafone,3306,TL4659861022,12.7,UMTS,2100,Macro,28.1,,65,52.22746,0.14665,CB4 1,12
546713.3188,260977.381,Vodafone,3306,TL4659861022,12.7,UMTS,2100,Macro,28.1,,65,52.22746,0.14665,CB4 1,12
546093.285,259267.1731,Vodafone,33316,TL4597859312,17.9,GSM,900,Macro,24.7,32,,52.21226,0.136841,CB4 1,12
546093.285,259267.1731,Vodafone,33316,TL4597859312,17,GSM,900,Macro,24.6,32,,52.21226,0.136841,CB4 1,12
546093.285,259267.1731,Vodafone,33316,TL4597859312,17,GSM,900,Macro,24.6,32,,52.21226,0.136841,CB4 1,12
546093.285,259267.1731,Vodafone,33316,TL4597859312,18,UMTS,2100,Macro,29.3,,65,52.21226,0.136841,CB4 1,12
546093.285,259267.1731,Vodafone,33316,TL4597859312,18,UMTS,2100,Macro,29,,65,52.21226,0.136841,CB4 1,12
546093.285,259267.1731,Vodafone,33316,TL4597859312,18,UMTS,2100,Macro,28.7,,65,52.21226,0.136841,CB4 1,12
545215.1466,259680.2428,Vodafone,36373,TL4510059725,17.8,GSM,900,Macro,24.3,32,,52.216203,0.124175,CB4 1,12
545215.1466,259680.2428,Vodafone,36373,TL4510059725,17.8,GSM,900,Macro,24.3,32,,52.216203,0.124175,CB4 1,12
545215.1466,259680.2428,Vodafone,36373,TL4510059725,17.8,UMTS,2100,Macro,27.8,,65,52.216203,0.124175,CB4 1,12
545215.1466,259680.2428,Vodafone,36373,TL4510059725,17.8,UMTS,2100,Macro,27.8,,65,52.216203,0.124175,CB4 1,12
545215.1466,259680.2428,Vodafone,36373,TL4510059725,17.8,UMTS,2100,Macro,27.8,,65,52.216203,0.124175,CB4 1,12
545045.1192,260665.3352,O2,4785,TL4493060710,18,GSM,900,Sectored,24,32,,52.225098,0.12211,CB4 2,12
546050.2598,261435.5161,O2,11456,TL4593561480,25,GSM,900,Sectored,23.5,32,,52.231752,0.137147,CB4 2,12
545045.1192,260665.3352,O2,4785,TL4493060710,18,GSM,1800,Sectored,27.5,32,,52.225098,0.12211,CB4 2,12
545045.1192,260665.3352,O2,4785,TL4493060710,18,UMTS,2100,Sectored,28.32,,65,52.225098,0.12211,CB4 2,12
546050.2598,261435.5161,O2,11456,TL4593561480,25,UMTS,2100,Sectored,26.94,,65,52.231752,0.137147,CB4 2,12
546115.2674,261305.4226,Orange,CAM0031,TL4600061350,20,GSM,1800,SECTOR,27.1,32,,52.230566,0.138042,CB4 2,12
546115.2674,261305.4226,Orange,CAM0031,TL4600061350,20,UMTS,2100,SECTOR,28.2,,65,52.230566,0.138042,CB4 2,12
545065.1262,260605.3703,Orange,CAM0114,TL4495060650,18,GSM,1800,SECTOR,28.9,32,,52.224554,0.122377,CB4 2,12
545065.1262,260605.3703,Orange,CAM0114,TL4495060650,18,UMTS,2100,SECTOR,26.6,,65,52.224554,0.122377,CB4 2,12
546052.2877,261452.4947,Three,CB0382,TL4593761497,26,UMTS,2100,Sectored,25.75,,65,52.231904,0.137184,CB4 2,12
546052.2877,261452.4947,T-Mobile,91721,TL4593761497,26.5,GSM,1800,SECTOR,26,32,,52.231904,0.137184,CB4 2,12
546052.2877,261452.4947,T-Mobile,91721,TL4593761497,26.5,GSM,1800,SECTOR,26,32,,52.231904,0.137184,CB4 2,12
546052.2877,261452.4947,T-Mobile,91721,TL4593761497,26.5,GSM,1800,SECTOR,26,32,,52.231904,0.137184,CB4 2,12
546054.2804,261505.4248,Vodafone,36553,TL4593961550,12,GSM,900,Macro,24.4,32,,52.232379,0.137236,CB4 2,12
546054.2804,261505.4248,Vodafone,36553,TL4593961550,12,GSM,900,Macro,24.4,32,,52.232379,0.137236,CB4 2,12
546054.2804,261505.4248,Vodafone,36553,TL4593961550,12,GSM,900,Macro,24.4,32,,52.232379,0.137236,CB4 2,12
546054.2804,261505.4248,Vodafone,36553,TL4593961550,12,UMTS,2100,Macro,26.6,,65,52.232379,0.137236,CB4 2,12
546054.2804,261505.4248,Vodafone,36553,TL4593961550,12,UMTS,2100,Macro,26.6,,65,52.232379,0.137236,CB4 2,12
546054.2804,261505.4248,Vodafone,36553,TL4593961550,12,UMTS,2100,Macro,26.6,,65,52.232379,0.137236,CB4 2,12
545037.1449,259373.2767,O2,38421,TL4492259418,14.14,UMTS,2100,Microcell,31,,65,52.213492,0.12144,CB4 3,12
545035.1446,259355.1865,Orange,CAM7014,TL4492059400,4.5,GSM,1800,MICROCELL,14.2,32,,52.21333,0.121403,CB4 3,12
544655.102,259555.2247,Orange,CAM7025,TL4454059600,4,GSM,1800,MICROCELL,15.1,32,,52.215227,0.11593,CB4 3,12
544435.0696,259905.3186,Orange,CAM7032,TL4432059950,6,GSM,1800,MICROCELL,16,32,,52.21843,0.112861,CB4 3,12
544481.0452,259932.2596,Three,CB0101,TL4436659977,12,UMTS,2100,Sectored,26.26,,65,52.21866,0.113545,CB4 3,12
544510.0256,259290.2013,Three,CB0303,TL4439559335,15.3,UMTS,2100,Sectored,17.89,,65,52.212884,0.113695,CB4 3,12
544481.0452,259932.2596,Three,CB0380,TL4436659977,24,UMTS,2100,Sectored,26.26,,65,52.21866,0.113545,CB4 3,12
544510.0256,259290.2013,T-Mobile,69814,TL4439559335,16,GSM,1800,SECTOR,27,32,,52.212884,0.113695,CB4 3,12
544510.0256,259290.2013,T-Mobile,69814,TL4439559335,16,GSM,1800,SECTOR,28,32,,52.212884,0.113695,CB4 3,12
544510.0256,259290.2013,T-Mobile,69814,TL4439559335,16,GSM,1800,SECTOR,27,32,,52.212884,0.113695,CB4 3,12
544510.0256,259290.2013,T-Mobile,69814,TL4439559335,16,UMTS,2100,SECTOR,18,,65,52.212884,0.113695,CB4 3,12
544510.0256,259290.2013,T-Mobile,69814,TL4439559335,16,UMTS,2100,SECTOR,19,,65,52.212884,0.113695,CB4 3,12
544510.0256,259290.2013,T-Mobile,69814,TL4439559335,16,UMTS,2100,SECTOR,18,,65,52.212884,0.113695,CB4 3,12
547193.4057,259655.2512,O2,2865,TL4707859700,16.5,GSM,900,Sectored,22.8,32,,52.215454,0.153099,CB5 8,12
547193.4057,259655.2512,O2,2865,TL4707859700,16.5,UMTS,900,Sectored,26.5,32,,52.215454,0.153099,CB5 8,12
548890.5805,259130.1546,O2,11451,TL4877559175,17.5,GSM,900,Sectored,19.69,32,,52.210281,0.177691,CB5 8,12
548037.5283,259300.1676,O2,20853,TL4792259345,6,GSM,900,Microcell,6.5,32,,52.212038,0.16529,CB5 8,12
547193.4057,259655.2512,O2,2865,TL4707859700,16.5,GSM,1800,Sectored,26,32,,52.215454,0.153099,CB5 8,12
547193.4057,259655.2512,O2,2865,TL4707859700,16.5,UMTS,2100,Sectored,28.51,,65,52.215454,0.153099,CB5 8,12
548890.5805,259130.1546,O2,11451,TL4877559175,14,UMTS,2100,Sectored,28.68,,65,52.210281,0.177691,CB5 8,12
547977.5111,259304.163,O2,45197,TL4786259349,11.69,UMTS,2100,Sectored,27.5,,65,52.21209,0.164414,CB5 8,12
547315.4461,259255.1609,Orange,CAM0061,TL4720059300,26.5,GSM,1800,SECTOR,28.3,32,,52.211827,0.15471,CB5 8,12
544745.0639,258975.1641,Orange,CAM7015,TL4463059020,4.5,GSM,1800,MICROCELL,15.5,32,,52.209992,0.116998,CB5 8,12
544955.1392,258965.1651,Orange,CAM7016,TL4484059010,2.7,GSM,1800,MICROCELL,17.5,32,,52.209847,0.120066,CB5 8,12
548501.5642,259876.2811,Three,CB0292,TL4838659921,10.25,UMTS,2100,Sectored,18.7,,65,52.217089,0.172329,CB5 8,12
