Operator,Anttype,Freqband,area_coverage_2016,pcd_sector,area_coverage_2015,name,geo_code,area_coverage_2014,Transtype,Sitengr
Vodafone,Macro,2100,0.0,NP181,0.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3534389614
Vodafone,Macro,2100,0.0,NP182,0.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3615688718
Vodafone,Macro,2100,100.0,NP183,81.01738119,Casnewydd-Newport,00PR,0.0,UMTS,ST3215091220
Vodafone,Macro,900,100.0,NP190,100.0,Casnewydd-Newport,00PR,0.0,GSM,ST3333787523
Vodafone,Macro,2100,100.0,NP194,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3293286057
Vodafone,Macro,2100,100.0,NP197,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3317789194
Vodafone,Macro,2100,100.0,NP198,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3234088278
Vodafone,Macro,2100,100.0,NP199,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3440988301
Vodafone,Macro,2100,100.0,NP201,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3098588012
Vodafone,Macro,2100,100.0,NP202,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3192586973
Vodafone,Macro,2100,100.0,NP203,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3016086230
Three,Sectored,2100,100.0,NP204,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3007587651
Vodafone,Macro,2100,100.0,NP205,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3091088790
Vodafone,Macro,2100,100.0,NP206,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST3038490538
Vodafone,Macro,2100,100.0,NP207,100.0,Casnewydd-Newport,00PR,0.0,UMTS,ST2819991423
Vodafone,Macro,2100,0.0,NP223,0.0,Caerffili-Caerphilly,00PL,0.0,UMTS,SO1393709422
Vodafone,Macro,900,0.0,NP224,0.0,BlaenauGwent-BlaenauGwent,00PL,0.0,GSM,SO1550006150
Vodafone,Macro,900,0.0,NP225,0.0,BlaenauGwent-BlaenauGwent,00PK,0.0,GSM,SO1004909797
Vodafone,Macro,2100,52.65040206,NP234,0.0,SirFynwy-Monmouthshire,00PL,0.0,UMTS,SO1858012280
Vodafone,Macro,2100,85.96018303,NP235,0.0,BlaenauGwent-BlaenauGwent,00PL,0.0,UMTS,SO1409011600
Vodafone,Macro,2100,100.0,NP236,0.0,BlaenauGwent-BlaenauGwent,00PL,0.0,UMTS,SO1764007390
Vodafone,Macro,900,0.0,NP237,0.0,BlaenauGwent-BlaenauGwent,00PL,0.0,GSM,SO1878004440
O2,Sectored,900,,NP238,,,00PL,,GSM,SO1725007750
Vodafone,Macro,900,0.0,NP246,0.0,BlaenauGwent-BlaenauGwent,00PK,0.0,GSM,SO1553001910
Vodafone,Macro,900,0.0,NP253,0.0,SirFynwy-Monmouthshire,00PP,0.0,GSM,SO5182013140
T-Mobile,SECTOR,1800,0.0,NP254,0.0,SirFynwy-Monmouthshire,00PP,0.0,GSM,SO4827009230
Vodafone,Macro,900,0.0,NP255,0.0,CountyofHerefordshire,00PP,0.0,GSM,SO5068212092
Vodafone,Macro,900,0.0,NP263,0.0,SirFynwy-Monmouthshire,00PP,0.0,GSM,ST4154087044
O2,Sectored,2100,100.0,NP264,0.0,SirFynwy-Monmouthshire,00PP,0.0,UMTS,ST4792088309
Vodafone,Macro,900,0.0,NP265,0.0,SirFynwy-Monmouthshire,00PP,0.0,GSM,ST4919087470
Vodafone,Macro,2100,0.0,NP40,0.0,Tor-faen-Torfaen,00PM,0.0,UMTS,SO2925000270
Vodafone,Macro,900,100.0,NP441,100.0,Tor-faen-Torfaen,00PM,0.0,GSM,ST2951595470
Three,Sectored,2100,100.0,NP442,0.0,SirFynwy-Monmouthshire,00PM,0.0,UMTS,ST2974496249
Vodafone,Macro,2100,100.0,NP443,0.0,Tor-faen-Torfaen,00PM,0.0,UMTS,ST2964993368
T-Mobile,SECTOR,1800,100.0,NP444,100.0,Tor-faen-Torfaen,00PM,0.0,GSM,ST2763094450
T-Mobile,SECTOR,2100,100.0,NP445,0.0,Tor-faen-Torfaen,00PM,0.0,UMTS,ST2705096200
Orange,SECTOR,1800,100.0,NP446,100.0,Tor-faen-Torfaen,00PM,0.0,GSM,ST2629094530
Three,Sectored,2100,0.0,NP447,0.0,Tor-faen-Torfaen,00PM,0.0,UMTS,ST2969492759
,,,100.0,NP448,0.0,Tor-faen-Torfaen,,0.0,,
Vodafone,Macro,2100,100.0,NP45,56.05646805,Tor-faen-Torfaen,00PM,0.0,UMTS,ST2848699055
Vodafone,Macro,900,54.29755142,NP46,0.0,Tor-faen-Torfaen,00PM,0.0,GSM,ST2402099040
,,,0.0,NP47,0.0,Tor-faen-Torfaen,,0.0,,
Vodafone,Macro,900,0.0,NP48,0.0,Tor-faen-Torfaen,00PM,0.0,GSM,SO2770606367
T-Mobile,SECTOR,1800,0.0,NP49,0.0,SirFynwy-Monmouthshire,00PM,0.0,GSM,SO2522109286
Vodafone,Macro,900,0.0,NP70,0.0,SirFynwy-Monmouthshire,00PP,0.0,GSM,SO2328812931
,,,100.0,NP75,0.0,SirFynwy-Monmouthshire,,0.0,,
O2,Sectored,2100,100.0,NP76,67.53119648,SirFynwy-Monmouthshire,00PP,0.0,UMTS,SO3023816032
Vodafone,Macro,900,0.0,NP77,0.0,SirFynwy-Monmouthshire,00PP,0.0,GSM,SO3236022200
Vodafone,Macro,900,0.0,NP78,0.0,CountyofHerefordshire,00PP,0.0,GSM,SO3226020425
T-Mobile,SECTOR,1800,0.0,NP79,0.0,SirFynwy-Monmouthshire,00PP,0.0,GSM,SO3080014300
Vodafone,Macro,900,0.0,NP81,0.0,Powys-Powys,00NN,0.0,GSM,SO2070020250
Vodafone,Macro,900,0.0,NR103,0.0,NorfolkCounty,33,0.0,GSM,TG2155517360
Vodafone,Macro,900,0.0,NR104,0.0,NorfolkCounty,33,0.0,GSM,TG1129524803
Vodafone,Macro,900,0.0,NR105,0.0,NorfolkCounty,33,0.0,GSM,TG1956022270
Vodafone,Macro,2100,0.0,NR11,0.0,NorfolkCounty,33,0.0,UMTS,TG2501907973
Vodafone,Macro,900,0.0,NR116,0.0,NorfolkCounty,33,0.0,GSM,TG1950026080
T-Mobile,SECTOR,1800,0.0,NR117,0.0,NorfolkCounty,33,0.0,GSM,TG2124232480
Vodafone,Macro,900,0.0,NR118,0.0,NorfolkCounty,33,0.0,GSM,TG3072036580
Vodafone,Macro,2100,26.09911903,NR12,0.0,NorfolkCounty,,0.0,UMTS,TG2424506955
Vodafone,Macro,900,0.0,NR120,0.0,NorfolkCounty,33,0.0,GSM,TG3292034550
Vodafone,Macro,900,0.0,NR127,0.0,NorfolkCounty,33,0.0,GSM,TG2523015130
Vodafone,Macro,900,0.0,NR128,0.0,NorfolkCounty,33,0.0,GSM,TG3023018560
Vodafone,Macro,900,0.0,NR129,0.0,NorfolkCounty,33,0.0,GSM,TG3588025265
Vodafone,Macro,2100,100.0,NR13,0.0,NorfolkCounty,33,0.0,UMTS,TG2319507975
Vodafone,Macro,900,0.0,NR133,0.0,NorfolkCounty,33,0.0,GSM,TG4090005200
Vodafone,Macro,900,0.0,NR134,0.0,NorfolkCounty,33,0.0,GSM,TG3403110146
Vodafone,Macro,2100,0.0,NR135,0.0,NorfolkCounty,33,0.0,UMTS,TG2765007700
Vodafone,Macro,900,0.0,NR136,0.0,NorfolkCounty,33,0.0,GSM,TG2823013675
T-Mobile,SECTOR,1800,100.0,NR14,0.0,NorfolkCounty,33,0.0,GSM,TG2453808852
Vodafone,Macro,900,0.0,NR146,0.0,NorfolkCounty,33,0.0,GSM,TM3447895519
T-Mobile,SECTOR,1800,0.0,NR147,0.0,NorfolkCounty,33,0.0,GSM,TG2585002650
Vodafone,Macro,2100,0.0,NR148,0.0,NorfolkCounty,33,0.0,UMTS,TG2555506670
T-Mobile,SECTOR,1800,0.0,NR151,0.0,NorfolkCounty,33,0.0,GSM,TM2022598109
Vodafone,Macro,900,0.0,NR152,0.0,NorfolkCounty,33,0.0,GSM,TM2133595090
Vodafone,Macro,900,0.0,NR161,0.0,NorfolkCounty,33,0.0,GSM,TM1310095750
Vodafone,Macro,2100,0.0,NR162,0.0,NorfolkCounty,33,0.0,UMTS,TM0055890605
Vodafone,Macro,900,0.0,NR171,0.0,NorfolkCounty,33,0.0,GSM,TL9655095100
T-Mobile,SECTOR,1800,0.0,NR172,0.0,NorfolkCounty,33,0.0,GSM,TM0704196977
Vodafone,Macro,2100,0.0,NR180,0.0,NorfolkCounty,33,0.0,UMTS,TG1187002870
Vodafone,Macro,2100,0.0,NR189,0.0,NorfolkCounty,33,0.0,UMTS,TG1189001330
T-Mobile,SECTOR,1800,0.0,NR191,0.0,NorfolkCounty,33,0.0,GSM,TF9880013150
Vodafone,Macro,2100,0.0,NR192,0.0,NorfolkCounty,33,0.0,UMTS,TF9920514175
Vodafone,Macro,2100,0.0,NR203,0.0,NorfolkCounty,33,0.0,UMTS,TF9955012550
Vodafone,Macro,900,0.0,NR204,0.0,NorfolkCounty,33,0.0,GSM,TF9380021500
Vodafone,Macro,900,0.0,NR205,0.0,NorfolkCounty,33,0.0,GSM,TG0268022580
Vodafone,Macro,2100,0.0,NR21,0.0,NorfolkCounty,33,0.0,UMTS,TG2305208717
Vodafone,Macro,900,0.0,NR210,0.0,NorfolkCounty,33,0.0,GSM,TG0027033290
Vodafone,Macro,900,0.0,NR217,0.0,NorfolkCounty,33,0.0,GSM,TF8661024900
Vodafone,Macro,900,0.0,NR218,0.0,NorfolkCounty,33,0.0,GSM,TF9270030260
Vodafone,Macro,900,0.0,NR219,0.0,NorfolkCounty,33,0.0,GSM,TF8462036910
Vodafone,Macro,2100,100.0,NR22,0.0,NorfolkCounty,33,0.0,UMTS,TG2224907449
Vodafone,Macro,900,0.0,NR226,0.0,NorfolkCounty,33,0.0,GSM,TF9267036540
T-Mobile,SECTOR,1800,100.0,NR23,20.88104868,NorfolkCounty,33,0.0,GSM,TG2131009149
Vodafone,Macro,900,0.0,NR231,0.0,NorfolkCounty,33,0.0,GSM,TF9077043570
Three,Sectored,2100,100.0,NR24,0.0,NorfolkCounty,33,0.0,UMTS,TG2154009601
Vodafone,Macro,900,0.0,NR242,0.0,NorfolkCounty,33,0.0,GSM,TG0425032885
Vodafone,Macro,900,0.0,NR256,0.0,NorfolkCounty,33,0.0,GSM,TG0881938470
Vodafone,Macro,900,0.0,NR257,0.0,NorfolkCounty,33,0.0,GSM,TG1047043000
Vodafone,Macro,900,0.0,NR268,0.0,NorfolkCounty,33,0.0,GSM,TG1590543020
T-Mobile,SECTOR,1800,0.0,NR270,0.0,NorfolkCounty,33,0.0,GSM,TG2485039950
Vodafone,Macro,900,0.0,NR279,0.0,NorfolkCounty,33,0.0,GSM,TG2302037159
Vodafone,Macro,2100,0.0,NR280,0.0,NorfolkCounty,33,0.0,UMTS,TG2784429244
Vodafone,Macro,900,0.0,NR289,0.0,NorfolkCounty,33,0.0,GSM,TG2972525500
T-Mobile,SECTOR,1800,0.0,NR293,0.0,NorfolkCounty,33,0.0,GSM,TG4947615646
Vodafone,Macro,900,0.0,NR294,0.0,NorfolkCounty,33,0.0,GSM,TG4780019200
Vodafone,Macro,900,0.0,NR295,0.0,NorfolkCounty,33,0.0,GSM,TG3852019860
Vodafone,Macro,2100,0.0,NR301,0.0,NorfolkCounty,33,0.0,UMTS,TG5208807604
Vodafone,Macro,2100,100.0,NR302,100.0,NorfolkCounty,33,0.0,UMTS,TG5305007300
Vodafone,Macro,2100,0.0,NR303,0.0,NorfolkCounty,33,0.0,UMTS,TG5286005390
Three,Sectored,2100,0.0,NR304,0.0,NorfolkCounty,33,0.0,UMTS,TG5271609819
Vodafone,Macro,2100,0.0,NR305,0.0,NorfolkCounty,33,0.0,UMTS,TG5185011175
T-Mobile,SECTOR,2100,100.0,NR31,0.0,NorfolkCounty,33,0.0,UMTS,TG2305009400
T-Mobile,SECTOR,1800,0.0,NR310,0.0,NorfolkCounty,33,0.0,GSM,TG5166105566
Vodafone,Macro,2100,100.0,NR316,0.0,NorfolkCounty,33,0.0,UMTS,TG5252804282
Vodafone,Macro,2100,100.0,NR317,0.0,NorfolkCounty,33,0.0,UMTS,TG5212002530
Vodafone,Macro,2100,0.0,NR318,0.0,NorfolkCounty,33,0.0,UMTS,TG5166605506
Vodafone,Macro,2100,0.0,NR319,0.0,SuffolkCounty,33,0.0,UMTS,TG4869004635
Vodafone,Macro,2100,100.0,NR32,0.0,NorfolkCounty,33,0.0,UMTS,TG2093810106
Vodafone,Macro,2100,100.0,NR321,0.0,SuffolkCounty,,0.0,UMTS,TM5516093170
Vodafone,Macro,2100,100.0,NR322,0.0,SuffolkCounty,,0.0,UMTS,TM5416092775
Vodafone,Macro,2100,0.0,NR323,0.0,SuffolkCounty,42,0.0,UMTS,TM5230094200
Vodafone,Macro,2100,0.0,NR324,0.0,SuffolkCounty,42,0.0,UMTS,TM5408094250
T-Mobile,SECTOR,1800,0.0,NR325,0.0,SuffolkCounty,42,0.0,GSM,TM5340098150
Vodafone,Macro,2100,100.0,NR33,0.0,NorfolkCounty,33,0.0,UMTS,TG2204510985
Three,Sectored,2100,100.0,NR330,0.0,SuffolkCounty,42,0.0,UMTS,TM5439292083
Vodafone,Macro,900,0.0,NR337,0.0,SuffolkCounty,42,0.0,GSM,TM5223086470
Vodafone,Macro,2100,0.0,NR338,0.0,SuffolkCounty,42,0.0,UMTS,TM5194290440
Vodafone,Macro,2100,100.0,NR339,0.0,SuffolkCounty,42,0.0,UMTS,TM5281392113
Vodafone,Macro,2100,100.0,NR34,0.0,NorfolkCounty,33,0.0,UMTS,TG2370009800
,,,0.0,NR340,0.0,SuffolkCounty,,0.0,,
Vodafone,Macro,900,0.0,NR347,0.0,SuffolkCounty,42,0.0,GSM,TM4972081760
Vodafone,Macro,900,0.0,NR348,0.0,SuffolkCounty,42,0.0,GSM,TM4727279908
Vodafone,Macro,2100,0.0,NR349,0.0,SuffolkCounty,42,0.0,UMTS,TM4182089430
Vodafone,Macro,900,0.0,NR351,0.0,SuffolkCounty,42,0.0,GSM,TM3412083730
Vodafone,Macro,900,0.0,NR352,0.0,NorfolkCounty,33,0.0,GSM,TM3730091800
Vodafone,Macro,2100,0.0,NR46,0.0,NorfolkCounty,33,0.0,UMTS,TG2205406842
Vodafone,Macro,2100,0.0,NR47,0.0,NorfolkCounty,33,0.0,UMTS,TG2039506399
Vodafone,Macro,2100,0.0,NR50,0.0,NorfolkCounty,33,0.0,UMTS,TG1580910949
Vodafone,Macro,2100,100.0,NR58,0.0,NorfolkCounty,33,0.0,UMTS,TG1904809722
Vodafone,Macro,2100,100.0,NR59,0.0,NorfolkCounty,33,0.0,UMTS,TG1750809804
Vodafone,Macro,2100,0.0,NR65,0.0,NorfolkCounty,33,0.0,UMTS,TG2022011106
Vodafone,Macro,2100,0.0,NR66,0.0,NorfolkCounty,33,0.0,UMTS,TG2229512040
,,,0.0,NR67,0.0,NorfolkCounty,,0.0,,
Vodafone,Macro,2100,0.0,NR70,0.0,NorfolkCounty,33,0.0,UMTS,TG2777109954
Vodafone,Macro,2100,0.0,NR78,0.0,NorfolkCounty,33,0.0,UMTS,TG2392011520
Vodafone,Macro,2100,0.0,NR79,0.0,NorfolkCounty,33,0.0,UMTS,TG2524010940
,,,0.0,NR85,0.0,NorfolkCounty,,0.0,,
Vodafone,Macro,900,0.0,NR86,0.0,NorfolkCounty,33,0.0,GSM,TG1760613851
Vodafone,Macro,900,0.0,NR93,0.0,NorfolkCounty,33,0.0,GSM,TG1472905187
Vodafone,Macro,900,0.0,NR94,0.0,NorfolkCounty,33,0.0,GSM,TG0483008580
Vodafone,Macro,900,0.0,NR95,0.0,NorfolkCounty,33,0.0,GSM,TG0873518635
Vodafone,Macro,2100,100.0,NW10,0.0,London,E12000007,100.0,UMTS,TQ2958883814
Vodafone,Macro,2100,0.0,NW100,0.0,London,E12000007,0.0,UMTS,TQ2133086047
T-Mobile,SECTOR,2100,0.0,NW101,0.0,London,E12000007,0.0,UMTS,TQ2125386015
Vodafone,Macro,2100,0.0,NW102,0.0,London,E12000007,0.0,UMTS,TQ2186084787
T-Mobile,SECTOR,1800,0.0,NW103,0.0,London,E12000007,0.0,GSM,TQ2268584115
Vodafone,Macro,2100,100.0,NW104,100.0,London,E12000007,100.0,UMTS,TQ2178283622
O2,Sectored,2100,100.0,NW105,100.0,London,E12000007,100.0,UMTS,TQ2316982730
Vodafone,Macro,2100,0.0,NW106,0.0,London,E12000007,0.0,UMTS,TQ2252282345
Vodafone,Macro,2100,0.0,NW107,0.0,London,E12000007,0.0,UMTS,TQ2049083300
Vodafone,Macro,2100,0.0,NW108,0.0,London,E12000007,0.0,UMTS,TQ1971284214
O2,Sectored,900,0.0,NW109,0.0,London,E12000007,0.0,GSM,TQ2133084430
Vodafone,Micro,900,0.0,NW11,0.0,London,E12000007,0.0,GSM,TQ2972783000
O2,Sectored,2100,0.0,NW110,0.0,London,E12000007,0.0,UMTS,TQ2410788442
,,,0.0,NW116,0.0,London,,0.0,,
Vodafone,Micro,900,0.0,NW117,0.0,London,E12000007,0.0,GSM,TQ2515587340
Vodafone,Macro,2100,0.0,NW118,0.0,London,E12000007,0.0,UMTS,TQ2482087544
Vodafone,Macro,2100,0.0,NW119,0.0,London,E12000007,0.0,UMTS,TQ2410088460
Vodafone,Macro,2100,0.0,NW12,0.0,London,E12000007,0.0,UMTS,TQ2911583283
Vodafone,Micro,900,100.0,NW13,100.0,London,E12000007,100.0,GSM,TQ2884082393
Vodafone,Macro,2100,0.0,NW14,0.0,London,E12000007,0.0,UMTS,TQ2873683105
Vodafone,Micro,900,100.0,NW15,100.0,London,E12000007,100.0,GSM,TQ2785182160
Vodafone,Micro,900,100.0,NW16,100.0,London,E12000007,100.0,GSM,TQ2720782173
Vodafone,Micro,900,0.0,NW17,0.0,London,E12000007,0.0,GSM,TQ2877083543
Vodafone,Micro,900,100.0,NW18,100.0,London,E12000007,100.0,GSM,TQ2810783978
Vodafone,Macro,2100,100.0,NW19,100.0,London,E12000007,100.0,UMTS,TQ2981684780
Vodafone,Macro,2100,0.0,NW21,0.0,London,E12000007,0.0,UMTS,TQ2347587796
Three,Sectored,2100,0.0,NW22,0.0,London,E12000007,0.0,UMTS,TQ2429486215
Vodafone,Macro,2100,100.0,NW23,0.0,London,E12000007,68.9625,UMTS,TQ2390185680
,,,0.0,NW24,0.0,London,,0.0,,
Vodafone,Macro,2100,100.0,NW25,100.0,London,E12000007,100.0,UMTS,TQ2324684941
Vodafone,Macro,2100,0.0,NW26,0.0,London,E12000007,0.0,UMTS,TQ2230286238
Vodafone,Macro,2100,0.0,NW27,0.0,London,E12000007,0.0,UMTS,TQ2198886448
Vodafone,Micro,2100,0.0,NW31,0.0,London,E12000007,0.0,UMTS,TQ2637385651
Vodafone,Macro,2100,0.0,NW32,0.0,London,E12000007,0.0,UMTS,TQ2725485444
Vodafone,Macro,2100,0.0,NW33,0.0,London,E12000007,0.0,UMTS,TQ2659584328
Vodafone,Macro,2100,100.0,NW34,100.0,London,E12000007,100.0,UMTS,TQ2763684510
T-Mobile,SECTOR,2100,0.0,NW35,0.0,London,E12000007,0.0,UMTS,TQ2623485003
Vodafone,Macro,1800,0.0,NW36,0.0,London,E12000007,0.0,GSM,TQ2576785320
Vodafone,Macro,2100,0.0,NW37,0.0,London,E12000007,0.0,UMTS,TQ2694087591
Vodafone,Macro,2100,0.0,NW41,0.0,London,E12000007,0.0,UMTS,TQ2373089860
T-Mobile,SECTOR,2100,0.0,NW42,0.0,London,E12000007,0.0,UMTS,TQ2345089155
T-Mobile,SECTOR,2100,0.0,NW43,0.0,London,E12000007,0.0,UMTS,TQ2236588440
Vodafone,Macro,2100,0.0,NW44,0.0,London,E12000007,0.0,UMTS,TQ2220489765
Vodafone,Macro,2100,0.0,NW51,0.0,London,E12000007,0.0,UMTS,TQ2879085480
Vodafone,Macro,2100,100.0,NW52,100.0,London,E12000007,100.0,UMTS,TQ2889384775
,,,0.0,NW53,0.0,London,,0.0,,
Vodafone,Macro,2100,100.0,NW54,100.0,London,E12000007,100.0,UMTS,TQ2826985363
Vodafone,Macro,2100,100.0,NW61,100.0,London,E12000007,100.0,UMTS,TQ2542884793
Vodafone,Macro,2100,100.0,NW62,100.0,London,E12000007,100.0,UMTS,TQ2469184602
T-Mobile,SECTOR,2100,0.0,NW63,0.0,London,E12000007,0.0,UMTS,TQ2542584170
Vodafone,Macro,2100,100.0,NW64,100.0,London,E12000007,100.0,UMTS,TQ2523883892
T-Mobile,SECTOR,2100,100.0,NW65,100.0,London,E12000007,100.0,UMTS,TQ2475083100
Vodafone,Macro,2100,0.0,NW66,0.0,London,E12000007,0.0,UMTS,TQ2452083550
T-Mobile,SECTOR,2100,0.0,NW67,0.0,London,E12000007,0.0,UMTS,TQ2440084075
Vodafone,Macro,2100,0.0,NW71,0.0,London,E12000007,0.0,UMTS,TQ2338292503
Vodafone,Macro,2100,0.0,NW72,0.0,London,E12000007,0.0,UMTS,TQ2150992182
Vodafone,Macro,2100,0.0,NW73,0.0,London,E12000007,0.0,UMTS,TQ2017593970
T-Mobile,SECTOR,2100,0.0,NW74,0.0,London,E12000007,0.0,UMTS,TQ2092994499
T-Mobile,SECTOR,2100,0.0,NW80,0.0,London,E12000007,0.0,UMTS,TQ2590883748
Vodafone,Macro,2100,0.0,NW86,0.0,London,E12000007,0.0,UMTS,TQ2720083600
Vodafone,Micro,900,0.0,NW87,0.0,London,E12000007,0.0,GSM,TQ2729383425
Vodafone,Macro,2100,100.0,NW88,100.0,London,E12000007,100.0,UMTS,TQ2674982072
Vodafone,Macro,2100,100.0,NW89,100.0,London,E12000007,100.0,UMTS,TQ2643583207
T-Mobile,SECTOR,1800,0.0,NW90,0.0,London,E12000007,0.0,GSM,TQ2017189899
Vodafone,Macro,2100,0.0,NW95,0.0,London,E12000007,0.0,UMTS,TQ2028090225
Vodafone,Macro,900,0.0,NW96,0.0,London,E12000007,0.0,GSM,TQ2100889283
Three,Sectored,2100,0.0,NW97,0.0,London,E12000007,0.0,UMTS,TQ2230587686
Vodafone,Macro,2100,0.0,NW98,0.0,London,E12000007,0.0,UMTS,TQ2073688480
Vodafone,Macro,2100,0.0,NW99,0.0,London,E12000007,0.0,UMTS,TQ1913489440
Vodafone,Macro,2100,100.0,OL101,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8614710560
Vodafone,Macro,2100,100.0,OL102,100.0,RochdaleDistrict,00BQ,54.60741819,UMTS,SD8358809230
Vodafone,Macro,2100,100.0,OL103,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8457610717
Three,Sectored,2100,100.0,OL104,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8552610852
Vodafone,Macro,2100,,OL11,,,00BP,,UMTS,SD9245004700
Three,Sectored,2100,100.0,OL111,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD9006112642
Vodafone,Macro,2100,100.0,OL112,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8963510230
Orange,SECTOR,2100,100.0,OL113,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8820011300
Vodafone,Macro,2100,100.0,OL114,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8870612951
Vodafone,Macro,2100,100.0,OL115,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8726013270
Vodafone,Macro,2100,100.0,OL12,100.0,OldhamDistrict,00BP,100.0,UMTS,SD9076106480
Vodafone,Macro,2100,100.0,OL120,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8981914681
Vodafone,Macro,2100,100.0,OL126,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD8854314952
Vodafone,Macro,2100,0.0,OL127,0.0,LancashireCounty,00BQ,0.0,UMTS,SD8633115119
Vodafone,Macro,900,0.0,OL128,0.0,LancashireCounty,30,0.0,GSM,SD8860020390
T-Mobile,SECTOR,1800,58.66848644,OL129,0.0,RochdaleDistrict,00BQ,0.0,GSM,SD9154017220
Vodafone,Macro,2100,100.0,OL13,100.0,OldhamDistrict,00BP,100.0,UMTS,SD9289006100
Vodafone,Macro,2100,0.0,OL130,0.0,LancashireCounty,30,0.0,UMTS,SD8674622025
Orange,SECTOR,2100,0.0,OL138,0.0,LancashireCounty,30,0.0,UMTS,SD8640022850
Vodafone,Macro,2100,0.0,OL139,0.0,LancashireCounty,30,0.0,UMTS,SD8781022450
Vodafone,Macro,2100,100.0,OL14,100.0,OldhamDistrict,00BP,100.0,UMTS,SD9416006120
,,,100.0,OL145,100.0,CalderdaleDistrict,,100.0,,
Vodafone,Macro,2100,0.0,OL146,0.0,RochdaleDistrict,00CY,0.0,UMTS,SD9372021590
Vodafone,Macro,2100,0.0,OL147,0.0,CalderdaleDistrict,00CY,0.0,UMTS,SD9275023495
Vodafone,Macro,900,0.0,OL148,0.0,LancashireCounty,00CY,0.0,GSM,SD9181226470
Vodafone,Macro,2100,0.0,OL150,0.0,RochdaleDistrict,00BQ,0.0,UMTS,SD9514014260
Vodafone,Macro,2100,100.0,OL158,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD9326016090
Three,Sectored,2100,0.0,OL159,0.0,CalderdaleDistrict,00BQ,0.0,UMTS,SD9418516873
Vodafone,Micro,900,100.0,OL161,0.0,RochdaleDistrict,00BQ,0.0,GSM,SD8963913395
T-Mobile,SECTOR,2100,100.0,OL162,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD9071214108
Vodafone,Macro,2100,0.0,OL163,0.0,RochdaleDistrict,00BQ,0.0,UMTS,SD9170713885
Vodafone,Macro,2100,100.0,OL164,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD9049711142
T-Mobile,SECTOR,2100,100.0,OL165,100.0,RochdaleDistrict,00BQ,100.0,UMTS,SD9075412427
Vodafone,Macro,2100,100.0,OL25,86.98515975,OldhamDistrict,00BP,100.0,UMTS,SD9146408564
Vodafone,Macro,2100,100.0,OL26,100.0,RochdaleDistrict,00BP,100.0,UMTS,SD9246707570
Vodafone,Macro,2100,100.0,OL27,100.0,OldhamDistrict,00BP,100.0,UMTS,SD9393509985
T-Mobile,SECTOR,2100,100.0,OL28,0.0,OldhamDistrict,00BP,100.0,UMTS,SD9397608710
Vodafone,Macro,2100,0.699985962,OL35,0.0,OldhamDistrict,00BP,0.0,UMTS,SE0038507835
Vodafone,Macro,900,100.0,OL36,0.0,OldhamDistrict,00BP,93.02969201,GSM,SD9939606073
T-Mobile,SECTOR,1800,0.0,OL37,0.0,OldhamDistrict,00BP,0.0,GSM,SE0231005905
Vodafone,Macro,2100,100.0,OL41,100.0,OldhamDistrict,00BP,100.0,UMTS,SD9375604701
T-Mobile,SECTOR,2100,100.0,OL42,100.0,OldhamDistrict,00BP,100.0,UMTS,SD9423705696
Vodafone,Macro,2100,100.0,OL43,0.0,OldhamDistrict,00BP,0.0,UMTS,SD9526505655
Vodafone,Macro,900,100.0,OL44,0.0,OldhamDistrict,00BP,100.0,GSM,SD9870005000
Vodafone,Macro,900,100.0,OL45,0.0,OldhamDistrict,00BP,100.0,GSM,SD9495004450
Orange,SECTOR,2100,100.0,OL50,100.0,TamesideDistrict,00BT,100.0,UMTS,SD9690002900
Airwave,Omni,400,100.0,OL59,100.0,TamesideDistrict,00BT,100.0,TETRA,SD9845001800
Vodafone,Macro,2100,100.0,OL66,100.0,TamesideDistrict,00BT,100.0,UMTS,SJ9454098550
Vodafone,Macro,2100,100.0,OL67,100.0,TamesideDistrict,00BT,100.0,UMTS,SJ9344798892
